,artist_name,track_name,track_id,popularity
755,Mike Sherm,Hot Nigga,6P1XtHEPUFa7vLYFssqTOc,61
756,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,2LNMhZ3YijTO7USmqjgJfG,65
757,Twenty One Pilots,My Blood,5HeKOKc4phmLn8e4I7EkzD,70
758,Billie Eilish,come out and play,7wC5eZcFS1Q1BsQ35DU6H4,69
759,Chris Lake,Turn off the Lights,7dsImih2L25fa6qjNphBI7,68
760,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,7LptQZjp5wgdYDQZPjOV9O,63
761,Bazzi,Beautiful,5TVirkSwFEXF1nLJEebe2I,67
762,JID,Workin Out,46Lx5epWOQBA3J86ovnxmV,64
763,Mitski,Pink in the Night,51vArgRF64yIWk3JIcRITo,66
764,Ryan Caraveo,Ghost,7CHMY5TN1e8oqDnRwwJR61,63
765,BLACKPINK,Forever Young,6veFyjNycn6EaNCKhkPXUY,71
766,Cautious Clay,Cold War,6DwiGVCgXGREeCyJZtX7S1,63
767,Joji,ATTENTION,5aqu5xhPqoOWqF71PkfgM8,67
768,El Alfa,Demaga Ge Gi Go Gu,3nQbCPy1vMFtXb4XEpOmgC,67
769,I AM THEY,Scars,72B1Omo2kmEst4YKO8vOB6,64
770,Mt. Joy,Jenny Jenkins,7I0Ep2xYqltHpke3Kg0WPT,62
771,iKON,LOVE SCENARIO,3d3ELsqKlQ7WA0a10Isu3l,72
772,Jonas Blue,Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,77
773,Ashnikko,Invitation (feat. Kodie Shane),46aopTu45teng25ROkoeXk,64
774,Burna Boy,Ye,3FskQrDXcY24ur2fCvz35O,71
775,Morgan Wallen,Happy Hour,2woGHWgrFfjXAgdUsitbqr,62
776,6ix9ine,BEBE,3eqOaTqnyb0GEgv6JInG6W,74
777,Shoreline Mafia,Pressure (feat. OhGeesy & Fenix Flexin),7oW5YZZVeesParmVY7gx6s,63
778,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,75
779,Roddy Ricch,Every Season,1ttPzkTSpQUFcEGx8bjerL,65
780,Joey Purp,Elastic,4MAADpR6MjelkaZqe3Mgnv,64
781,Lil Yachty,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU,64
782,Lady Gaga,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,73
783,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),5YAP8zpqj1eIX88makBjDe,64
784,BTS,Trivia 轉 : Seesaw,0mZI1NpihIVcho2f9MmqSW,71
785,ShooterGang Kony,Deep End (Freestyle),5d61V7Jtc82vKxi3NRP9Ky,62
786,Nicki Minaj,Good Form,19Fcrc0nJiwMKom00gS9SW,65
787,LANY,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,74
788,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,71
789,Blueface,Thotiana,5GBuCHuPKx6UC7VsSPK0t3,67
790,Princess Chelsea,I Love My Boyfriend,6Sb49DdwbBrVEEtG8OGpGT,66
791,Carin Leon,La Farsante,4oudemVp2TYfCxL56Go6lk,69
792,Joji,Demons,77UXyXy6qie0sOtLdEIH4A,67
793,SHAED,Trampoline,0lsRatBUs9HNIZAmoGABzk,65
794,SadBoyProlific,Midnight Thoughts,1O28T70fY6eyL9vygOqCQi,64
795,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,64
796,MemoTheMafioso,48 Bars,0zrfMFTOxU3YdEBJ2osPqC,61
797,Poppy,Girls In Bikinis,5FXn5JHL50tDPMITGun9zh,65
798,Simple Plan,I'd Do Anything,4uVjbl6daCwjhDur7qLddu,64
799,Banda MS de Sergio Lizárraga,Por Mi No Te Detengas,3mV5TTtHnXUeOzRkyFKsVl,71
800,Kina Grannis,Can't Help Falling In Love,6lfxq3CG4xtTiEg7opyCyx,70
801,Phoebe Bridgers,Motion Sickness,25Syi9wnfn6ZGAmiOBypPq,65
802,"Earth, Wind & Fire",September,7Cuk8jsPPoNYQWXK9XRFvG,68
803,Comethazine,Let It Eat (feat. Ugly God),6f1dn2ECCotPvBlRXY2TUF,63
804,Cole Swindell,Love You Too Late,52MNypbTWiwybwzhXvsPk5,61
805,Travis Scott,NC-17,6BJbOXDlgVAXSaq6wYFYT2,66
806,Pity Party (Girls Club),Heavy Heart,1AW3Kj7OuOv9o6YxwcpvzM,65
807,Leon Bridges,Beyond (feat. Luke Combs) - Live,05zt3H2jdG0MA1V6Q2t2Et,63
808,SIX,Ex-Wives,03GBiorLGTk7T4IScIl4jj,66
809,The Weeknd,Privilege,0Nwar8rweBUyfyuoyjjUvk,68
810,Trevor Daniel,Falling,26XaOsDMbl0e1cVKYfkz6w,72
811,Panic! At The Disco,Say Amen (Saturday Night),76vMKwFtdDDCLcM6zXybjB,65
812,Chayín Rubio,Ya Me Enteré,4ggabbjjuHrG06SsYnqvEs,71
813,EVAN GIIA,WESTWORLD,6ZP2iPx7t4epRBAKWvRPt1,61
814,NOTD,I Wanna Know (feat. Bea Miller),18W92Zm1KjLCbUIszOhpkD,66
815,Chris Lane,Take Back Home Girl (feat. Tori Kelly),0N9uZRrJQ3lO5TmInEjLxc,62
816,BlackMayo,Jus' Know,53MnFFUIhlOHnyE5aMOnZU,66
817,Joji,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,65
818,Papithbk,Losing Interest,2NYPx7YjNrHteC2RxzTzTZ,69
819,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),0jAfdqv18goRTUxm3ilRjb,64
820,John Lennon,Beautiful Boy (Darling Boy) - 2010 Remastered,5GMQdzgtI7vtpmtps2YiYx,65
821,XXXTENTACION,difference (interlude),5itzep0nGnq7hxCfFNsTIR,66
822,Simple Plan,Perfect,4j3X4KX8rURekAVIFUhI23,71
823,Jimmie Allen,Make Me Want To,0AYbVoeF03NYhM0fvKjAuU,62
824,El Fantasma,Seré un Borracho,05N3MEYth8csmsuRVwj18k,66
825,Rodney Atkins,Caught Up In The Country,2BgunkkepMPFpArQj1Dx5s,63
826,Caamp,Strawberries,7myzdcGa6aTaXj3Wf1V55M,63
827,Lauv,Paris in the Rain,2MOoIbJWIYikwIXjBDe26i,73
828,JayDaYoungan,Thot Thot,4YAH2RzSQ78Oz8lqL9CS13,61
829,boygenius,Bite The Hand,03h0ioes0mfaZIeAO1fV5o,64
830,Carrie Underwood,Southbound,7qXPZxXn6Xmv1sjh03skiW,61
831,$uicideboy$,I No Longer Fear the Razor Guarding My Heel (IV),0rUOR0B5Zyf8p8pJVifQco,62
832,Grupo Firme,Pideme - En Vivo,4OvWsid9gwU8nimd6KIXN6,70
833,BTS,MIC Drop (Steve Aoki Remix) - Full Length Edition,01380RE6UfsPSdiUIwrCoH,72
834,Vansire,Halcyon Age,7C5pKQBh9xr7kCsBT6Y2n8,65
835,Kodak Black,MoshPit (feat. Juice WRLD),4KX8vXbouybtUptEyYxtIk,63
836,Kina,Baby You're Worth It,75SW8IItf7yy1VejSLtv9W,69
837,Megan Thee Stallion,Cognac Queen,2GbS8QZToLioxL8XMEwX3P,64
838,The Neighbourhood,Void,2wXioTynVwrEWYRv6R6vEj,68
839,The Backseat Lovers,Still a Friend,10goTnuQ31YxbdBBwSx7zt,61
840,Charlie Puth,Done for Me (feat. Kehlani),1lsBTdE6MGsKeZCD6llNu7,69
841,XXXTENTACION,going down!,7CkbRn6S0itJqcqn88AtSV,64
842,Megan Thee Stallion,Cocky Af,7hdR7gLsPQ6EXGeghibSK3,62
843,Mac Miller,So It Goes,0EA2RhRHL4KWeNa7JfD1Yw,64
844,Summer Walker,Shame,3LdGRWewvpcaZrkOpc70fP,64
845,Unknown Mortal Orchestra,Hunnybee,6AAYNz8jXvVlgG9IpYi42Z,65
846,Post Malone,Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1,65
847,DaBaby,Next Song,0rrVn0KMlLHtAklzUrrfoj,61
848,itssvd,Safe,4AuLkMqJdyQyGeShCU5ik3,69
849,A$AP Rocky,Fukk Sleep (feat. FKA twigs),1AqemxWsT0iGg5Lvkm16Bt,70
850,T3R Elemento,Mi Religión,33MU3TnkqOle5HjXefemdx,69
851,Kendrick Lamar,Big Shot (with Travis Scott),5cXg9IQS34FzLVdHhp7hu7,66
852,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx,65
853,Yung Bleu,Ice On My Baby (feat. Kevin Gates) - Remix,6muW8cSjJ3rusKJ0vH5olw,67
854,Ski Mask The Slump God,BabyWipe,6eKWSrZfzd25TYYxkscWgg,63
855,Bea Miller,like that,6E37j4b44JGpdk297urpKM,68
856,Lewis Capaldi,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,74
857,Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,61
858,Bhad Bhabie,Gucci Flip Flops (feat. Lil Yachty),3hv6ndi7uFT9L9wrhQCsqY,65
859,Wisin & Yandel,Aullando,7BuHdm4lQqcyG3qTwdkxus,72
860,Los Plebes del Rancho de Ariel Camacho,Por Enamorarme,1AP1CzTmlJT2Q0IrJVaJbV,68
861,JPEGMAFIA,1539 N. Calvert,6XyxCBp6x3jvtxXvMN5sAA,64
862,Jay Rock,WIN,69WMdZSqdQwFgLVpbMsZ2J,63
863,3DMG,Hittin' Switchez,28JGb5M6KQjauL9nAM6Erb,63
864,Sebastian Yatra,Traicionera,4Ft0391aLVNtCPPseh98lp,75
865,KAYTRANADA,CHANCES,439X8jGytErRiPnaoUJHju,67
866,Mac Miller,Perfecto,0Xcy81PsJCOO6mhLZaQyQ4,64
867,Parcels,Tieduprightnow,66tkDkPsznE5zIHNt4QkXB,71
868,Anuel AA,Tú No Lo Amas,0fLOPPoyIaPTe8dm2Mrft3,77
869,Playboi Carti,Middle Of The Summer (feat. Red Coldhearted),7AtBtwrKhz94hYXgGYyG58,63
870,Alan Walker,Lily,0lks2Kt9veMOFEAPN0fsqN,75
871,Morgan Wallen,Gone Girl,5x7Fb9wMOtxd7eZzQ9EzVd,61
872,Brett Young,Here Tonight,38nVuIj9mi5a8oopOJhSJk,62
873,Kensuke Ushio,Smells Blood,6ZRxnIHvjN0qTVRwz3PLtO,68
874,Jason Aldean,Rearview Town,5WA2SHuL5eesmPnYflNzlT,60
875,Rainbow Kitten Surprise,Hide,0hJS3EHWC4uL9sJ52ErpoN,61
876,Car Seat Headrest,Sober to Death,6kOHjAOLz9IvUiRGf72Kec,64
877,Lenin Ramírez,Recordando a Manuel,3JuPa0jxEAacGtz4mAKVZA,68
878,Shoreline Mafia,Bottle Service,4k0ZX0KlMBEOlTp5vexIrT,61
879,J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5,63
880,Nipsey Hussle,Victory Lap (feat. Stacy Barthe),6hkQ6OQ6nhe7QCckH91aGa,63
881,XXXTENTACION,Guardian angel,7uqcLJFlSYjVPLUz1vPxkY,66
882,Disney Peaceful Piano,Beauty and the Beast,1h9sbBtqXjji9nnBsxaxNR,63
883,Whethan,Good Nights (feat. Mascolo),08Kj0lvbsqAxzeUOBYZRL6,62
884,Daddy Yankee,Adictiva,6MJUCumnQsQEKbCy28tbCP,72
885,BTS,Love Maze,4ROdFnoZNn2RTmwct0cVpx,71
886,Kali Uchis,Tyrant (feat. Jorja Smith),4FZOSDwALdWxcGcRbwXWJ8,65
887,Dua Lipa,Kiss and Make Up,7jr3iPu4O4bTCVwLMbdU2i,76
888,Andy Mineo,Coming In Hot,1kVYXfxTWSftIZtmYr6yH8,63
889,Mackned,North Star,42rF3FLOvTSXRpVowkwTGY,64
890,Logic,Indica Badu,0jqBo5RYn008f4ZY8kPewW,63
891,Isak Danielson,Broken,2FkbeqpCrjjDdVH1SZgDo6,73
892,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs,64
893,Playboi Carti,No Time (feat. Gunna),5pHJv0bgNsT9nPoK2BjNBn,64
894,Joji,I Don't Wanna Waste My Time,72Qo3U5apeuv91j9BEqJBM,65
895,Jonas Blue,Rise,5ZSl6gDoV6bPPxzmLeneV9,74
896,Xavier Wulf,Morning Dew,0YkXRZcetpqI3VzjE9Sey6,61
897,Megan Thee Stallion,Hot Girl,2Xc9MR2NMc5IKPFKaEjt1k,63
898,Ari Afsar,First Burn,1A2gifkaEngunqZAFHUS0j,64
899,Money Man,Memphis,2bqIGBffiG9JdanfZbXFdd,61
900,Omar Apollo,Ugotme,5Ju9aLa212eAILfl5sWkjc,63
901,BTS,Airplane pt.2,4lAE47gj539h8R1yxPhhGG,71
902,Anuel AA,Hipócrita,4CbANooTL2aTHzJZqQ0Uvk,74
903,Post Malone,Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw,64
904,The Marías,Loverboy,3XCpEFU4uXsBq5WmVQQKC9,65
905,Fall Out Boy,The Last Of The Real Ones,6e13443Ve7RGcAUScTgYtl,64
906,Post Malone,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,64
907,6ix9ine,KEKE,14PlDNjNh3pXyHXzkhX8n5,65
908,The Happy Fits,"So Alright, Cool, Whatever",47rOmlKHPYyMDM3h6L74Sn,62
909,Janelle Monáe,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH,65
910,Playboi Carti,Poke It Out (with Nicki Minaj),2rPSFKzGeqUWwfcCFVkkq3,64
911,Cigarettes After Sex,Neon Moon,7laJx5tDtvm3Mkj832oxSb,61
912,Jonas Blue,Fast Car,1SN1vSPsr4V4tIUTR3s8YW,76
913,$uicideboy$,Nicotine Patches,2qXOuks93SBqKbQofW208w,62
914,Juice WRLD,Make It Back,2EhJijFUs0WUmNClDBpYJq,62
915,Gorillaz,Tranz,7jYUaoOfdcYgUvkK8NnFfx,67
916,Trinidad Cardona,Dinero,3ggtU1ZOKO8ZNiqPNyXGcm,71
917,El de La Guitarra,El Monstro 7,21jEIOf3pXF1EOb9n0vZJf,66
918,Playboi Carti,Right Now (feat. Pi'erre Bourne),475jSz0H6U3duJyNiDS0tT,63
919,Daddy Yankee,Dura,6KuqAtoeVzxAYOaMveLNpH,72
920,$uicideboy$,Aliens Are Ghosts,4XBDGFxecM5Y3KZFF0iufe,62
921,Otis Redding,Hard to Handle,7FXuCkl1kfxwS5icDjTwbM,69
922,Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,71
923,Playboi Carti,Old Money,0syXbGoFZbTMXm8hGCEvW0,64
924,21 Savage,out for the night - part 2,4B8vU5oDXVxO5OkLAI4aLx,63
925,INZO,Overthinker,7qGoMOzR9pJ1bPl4bFmTN7,64
926,¿Téo?,Thru My Hair,6BbAFjOCHA1AknMtIu3VjZ,66
927,Lady Gaga,Always Remember Us This Way,74iZuPGwyL33VlTr6jTnab,73
928,Nicki Minaj,Good Form (feat. Lil Wayne) - Remix,6supMAknraGpJrN5qqYfV8,64
929,21 Savage,all my friends,4paAidoE8VAemwU4jgCc6l,63
930,Bad Bunny,Solo de Mi,5YOkA7qd2983FtBQnP8sYx,68
931,Post Malone,Sugar Wraith,0MrRAUcB8AZiB9ue2VOBYe,65
932,Layton Greene,Myself,2XiAlDIvYgudvl01wdpGRI,61
933,KAROL G,Culpables,6q8Lb50EtqNeeJXXe8mMAH,70
934,Alan Walker,Alone,3LlmKSHR3Rs0Y3KHQLAYDk,77
935,Eric Church,Some Of It,3d1qN7AHge6BXuVPutcpI5,60
936,Ariana Grande,successful,5YeHLHDdQ4nKHk81XFWhCU,66
937,Bad Bunny,200 Mph,5jGUJXnELDaDTgiRjD9lsg,68
938,I DONT KNOW HOW BUT THEY FOUND ME,Do It All The Time,14ny3vlL25p6Vix2Sb8k1b,64
939,Super Guitar Bros,Fairy Fountain,3uhGWxwYdkwzI9vHITtaza,65
940,YoungBoy Never Broke Again,No Mentions,2YVt7k1qZXFhzYDe8FMDW6,60
941,Twenty One Pilots,Jumpsuit,1E1uGhNdBe6Dddbgs2KqtZ,68
942,SIX,All You Wanna Do,1U0hiOuodfSsxdcTYXGEdT,65
943,BTS,Epiphany,6L88EH68XwlaXwvChlTS41,72
944,Rodrigo Amarante,Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,6g2BiiVQqY5v1S4HIrM54F,69
945,XXXTENTACION,"ALONE, PART 3",2oe6dDthgthqUkfL3czpEd,66
946,for KING & COUNTRY,Burn The Ships,6qNSq6OKjNgXAn3Kj9HBKf,61
947,Peach Pit,Peach Pit,0ZK8TGOsngrstVPsnrHbK1,63
948,Riley Green,Bury Me In Dixie,7KFbFqfBxqRtSSwkA874iv,60
949,Lukas Graham,Love Someone,0OCRwXbQRdOZ1OtB4Imsp1,71
950,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",5mqzhMuUpvnMfwNz6iepmO,67
951,Lil Wayne,Dedicate,0Y7di9ZCmB6Elad5WISaPc,61
952,George Ezra,Hold My Girl,42bbDWZ8WmXTH7PkYAlGLu,74
953,Ray LaMontagne,Such A Simple Thing,4PuUa8e5s7P3Zv1IdCGIsa,66
954,Max Richter,On the Nature of Daylight,56oReVXIfUO9xkX7pHmEU0,68
955,Lil Wayne,Can't Be Broken,5cGpjfgAvidLy6znwkCxkP,61
956,Bryant Myers,Triste,7narbj6zkSW1SnMhAPep0u,73
957,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,63
958,Ariana Grande,sweetener,70khXICDeTTxgYtw3EysKH,66
959,ODIE,Little Lies,6QpZXzHcOgXK41Y3YCx203,65
960,Cigarettes After Sex,Sesame Syrup,73ROvjXlrsrDcNmCurwWOF,62
961,Brent Faiyaz,Around Me,7dQeS4ErW1iWvnKdrtKwKr,62
962,Queen Naija,Karma,3qmm9AdG0TnShv0drgXNIQ,61
963,keshi,i swear i'll never leave again,5byXSKd7QOHtVMOiptklBD,70
964,Hillsong Worship,Who You Say I Am - Live,2lUgap86Pux7qAgvWzuJWs,59
965,Calum Scott,You Are The Reason - Duet Version,1x3W8RZxW94lrVGhP95qA6,71
966,Shawn Mendes,Fallin' All In You,5EYBryPOgIEPB7r5QIy6eG,72
967,boygenius,Salt In The Wound,7blNhlXimy77PduXyWtmcI,63
968,IDK,ONCE UPON A TIME (FREESTYLE),7hZoTr4ffMGqm9opMiGmBp,64
969,Mt. Joy,I'm Your Wreck,7MzKYpIU3wozsFJDOmI8Es,60
970,Julia Michaels,Heaven,1T575AhHueYinKSDflEsGK,69
971,KYLE,Playinwitme (feat. Kehlani),4F1yvJfQ7gJkrcgFJQDjOr,63
972,El Alfa,Suave (Remix),4phvdPGXE8MGXsTBhqB5ht,68
973,Hillsong Worship,New Wine,3A2W7jBX59x1g6YM4og73Z,59
974,Post Malone,Otherside,4qWCFTuNnmGNdY4egtb4ZY,64
975,Playboi Carti,Choppa Won't Miss (feat. Young Thug),5O9zs6G6RcB6yP1OKwnwiM,63
976,Peach Pit,Drop the Guillotine,1gpBDeONibvJyQYEv5HJh9,62
977,Colter Wall,Saskatchewan in 1881,3UCnS94uOqgvTmHohbgH9W,60
978,MO3,Everybody,3yCi6JeSHtisNDxTlQGB4d,59
979,Vansire,That I Miss You,7szBZqBJuj9eAC8HJ4CyTM,63
980,Jack Harlow,SUNDOWN,0ipgd8PPFza3NNmN3Rn2uF,61
981,Shabazz PBG,Shells (feat. Lil Uzi Vert),2VAy62WE92X27A7QKvZ1Gd,60
982,Kodak Black,"If I'm Lyin', I'm Flyin'",7HdNB8nvJOBwHa8hIkzvxp,61
983,XXXTENTACION,$$$ - with Matt Ox,65u1dHQyQyE4y4aN2eDmMF,63
984,Pouya,Aftershock,0diqiEUdyPcBJ1jQuP9cBn,61
985,Bazzi,Myself,5YLHLxoZsodDWjqSgjhBf3,67
986,La Fiera de Ojinaga,La Boca Les Callamos,6bXfM7zpnRP5qkyYWzHjWO,63
987,Ozuna,La Modelo,2SbzdGpOKlH3HIAGTWTbwU,66
988,Polyphia,G.O.A.T.,0YPuRrM2NwzdtuShUKkts6,63
989,Five Finger Death Punch,Sham Pain,1YLxrvfvFivQj7eh3Y5yxA,59
990,Ariana Grande,R.E.M,1xWH8zYtDeS9mW1JJG23VZ,65
991,demxntia,tonight,0OrwGH9aeguhopTVubv0VZ,71
992,Banda Los Sebastianes De Saúl Plata,A Través Del Vaso,1uqjLVaSyTkdDvfGAmXrHo,64
993,A$AP Rocky,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq,64
994,Baby Keem,Gang Activities,4Vir8uv89eNY6hovcNq4w6,61
995,Future,7 Am Freestyle,1hHe7cirScEJWgAS0JFqTL,61
996,Current Joys,A Different Age,5iMXCDWA4FxPNcOnq0HrpJ,64
997,Trippie Redd,BANG!,1pF74yw15wXk12A1NPVWHD,60
998,Lil Skies,Creeping (feat. Rich the Kid),7ms3VzLTfr7fXNOqA4Mkx9,63
999,Mt. Joy,Sheep,2fEcMBdl3BUmPclvQKSBfV,61
